,,,,,,Opening balance,70,Field capacity,70,Stress point,28,Wilting point,0
23/06/1991,10.7,0.23,6,1991,0.23,3288.91,,,,,,,
24/06/1991,4.5,0.556,6,1991,0.556,3292.854,,,,,,,
25/06/1991,0,0.886,6,1991,0.886,3291.968,,,,,,,
26/06/1991,0,0.917,6,1991,0.917,3291.051,,,,,,,
27/06/1991,3.7,0.019,6,1991,0.019,3294.732,,,,,,,
28/06/1991,3.6,0.654,6,1991,0.654,3297.678,,,,,,,
29/06/1991,0,0.951,6,1991,0.951,3296.727,,,,,,,
30/06/1991,4.6,0.719,6,1991,0.719,3300.608,,,,,,,
1/07/1991,0,0.253,7,1991,0.253,3300.355,,,,,,,
2/07/1991,0,0.74,7,1991,0.74,3299.615,,,,,,,
3/07/1991,0,1.123,7,1991,1.123,3298.492,,,,,,,
4/07/1991,0,0.896,7,1991,0.896,3297.596,,,,,,,
5/07/1991,0,1.01,7,1991,1.01,3296.586,,,,,,,
6/07/1991,0,0.715,7,1991,0.715,3295.871,,,,,,,
7/07/1991,0,0.81,7,1991,0.81,3295.061,,,,,,,
8/07/1991,11.3,0.85,7,1991,0.85,3305.511,,,,,,,
9/07/1991,3.1,0.266,7,1991,0.266,3308.345,,,,,,,
10/07/1991,0,1.149,7,1991,1.149,3307.196,,,,,,,
11/07/1991,0,1.033,7,1991,1.033,3306.163,,,,,,,
12/07/1991,0,0.966,7,1991,0.966,3305.197,,,,,,,
13/07/1991,0,1.131,7,1991,1.131,3304.066,,,,,,,
14/07/1991,0,1.156,7,1991,1.156,3302.91,,,,,,,
15/07/1991,0,1.177,7,1991,1.177,3301.733,,,,,,,
16/07/1991,0,0.843,7,1991,0.843,3300.89,,,,,,,
17/07/1991,14.7,0.122,7,1991,0.122,3315.468,,,,,,,
18/07/1991,17.7,0.097,7,1991,0.097,3333.071,,,,,,,
19/07/1991,0,0.744,7,1991,0.744,3332.327,,,,,,,
20/07/1991,2.6,0.22,7,1991,0.22,3334.707,,,,,,,
21/07/1991,4,0.509,7,1991,0.509,3338.198,,,,,,,
22/07/1991,10.3,0.703,7,1991,0.703,3347.795,,,,,,,
23/07/1991,6.5,0,7,1991,0,3354.295,,,,,,,
24/07/1991,8,0.556,7,1991,0.556,3361.739,,,,,,,
25/07/1991,19.4,0.154,7,1991,0.154,3380.985,,,,,,,
26/07/1991,1.3,1.219,7,1991,1.219,3381.066,,,,,,,
27/07/1991,1.5,0.972,7,1991,0.972,3381.594,,,,,,,
28/07/1991,0,0.905,7,1991,0.905,3380.689,,,,,,,
29/07/1991,12.7,0.841,7,1991,0.841,3392.548,,,,,,,
30/07/1991,1.4,1.309,7,1991,1.309,3392.639,,,,,,,
31/07/1991,4.6,0.992,7,1991,0.992,3396.247,,,,,,,
1/08/1991,0,1.055,8,1991,1.055,3395.192,,,,,,,
2/08/1991,2,0.663,8,1991,0.663,3396.529,,,,,,,
3/08/1991,0,1.035,8,1991,1.035,3395.494,,,,,,,
4/08/1991,5.7,1.293,8,1991,1.293,3399.901,,,,,,,
5/08/1991,1.5,0.988,8,1991,0.988,3400.413,,,,,,,
6/08/1991,10.1,0,8,1991,0,3410.513,,,,,,,
7/08/1991,2.7,1.471,8,1991,1.471,3411.742,,,,,,,
8/08/1991,8.6,1.638,8,1991,1.638,3418.704,,,,,,,
9/08/1991,16.7,0,8,1991,0,3435.404,,,,,,,
10/08/1991,2.2,0.74,8,1991,0.74,3436.864,,,,,,,
11/08/1991,0,1.122,8,1991,1.122,3435.742,,,,,,,
12/08/1991,2.5,1.145,8,1991,1.145,3437.097,,,,,,,
13/08/1991,0,1.155,8,1991,1.155,3435.942,,,,,,,
14/08/1991,2.4,0.9,8,1991,0.9,3437.442,,,,,,,
15/08/1991,0,1.83,8,1991,1.83,3435.612,,,,,,,
16/08/1991,24.9,1.832,8,1991,1.832,3458.68,,,,,,,
17/08/1991,7.2,0.589,8,1991,0.589,3465.291,,,,,,,
18/08/1991,5.1,1.212,8,1991,1.212,3469.179,,,,,,,
19/08/1991,3.4,1.599,8,1991,1.599,3470.98,,,,,,,
20/08/1991,0,1.352,8,1991,1.352,3469.628,,,,,,,
21/08/1991,6.4,0.591,8,1991,0.591,3475.437,,,,,,,
22/08/1991,18,0.446,8,1991,0.446,3492.991,,,,,,,
23/08/1991,6.2,1.546,8,1991,1.546,3497.645,,,,,,,
24/08/1991,0,2.273,8,1991,2.273,3495.372,,,,,,,
25/08/1991,0,0.835,8,1991,0.835,3494.537,,,,,,,
26/08/1991,0,0.671,8,1991,0.671,3493.866,,,,,,,
27/08/1991,0,1.878,8,1991,1.878,3491.988,,,,,,,
28/08/1991,0,1.064,8,1991,1.064,3490.924,,,,,,,
29/08/1991,0,2.003,8,1991,2.003,3488.921,,,,,,,
30/08/1991,2.2,1.621,8,1991,1.621,3489.5,,,,,,,
31/08/1991,1.1,0.708,8,1991,0.708,3489.892,,,,,,,
1/09/1991,5,1.637,9,1991,1.637,3493.255,,,,,,,
2/09/1991,4.8,2.117,9,1991,2.117,3495.938,,,,,,,
3/09/1991,1.1,1.744,9,1991,1.744,3495.294,,,,,,,
4/09/1991,0,1.896,9,1991,1.896,3493.398,,,,,,,
5/09/1991,0,1.673,9,1991,1.673,3491.725,,,,,,,
6/09/1991,0,2.151,9,1991,2.151,3489.574,,,,,,,
7/09/1991,0,1.264,9,1991,1.264,3488.31,,,,,,,
8/09/1991,0,2.588,9,1991,2.588,3485.722,,,,,,,
9/09/1991,0,1.957,9,1991,1.957,3483.765,,,,,,,
10/09/1991,0,1.534,9,1991,1.534,3482.231,,,,,,,
11/09/1991,0,1.445,9,1991,1.445,3480.786,,,,,,,
12/09/1991,0,2.015,9,1991,2.015,3478.771,,,,,,,
13/09/1991,1.5,0.814,9,1991,0.814,3479.457,,,,,,,
14/09/1991,7.8,1.622,9,1991,1.622,3485.635,,,,,,,
15/09/1991,2.5,1.803,9,1991,1.803,3486.332,,,,,,,
16/09/1991,0,2.162,9,1991,2.162,3484.17,,,,,,,
17/09/1991,7.5,0.366,9,1991,0.366,3491.304,,,,,,,
18/09/1991,3.8,1.026,9,1991,1.026,3494.078,,,,,,,
19/09/1991,6.9,1.61,9,1991,1.61,3499.368,,,,,,,
20/09/1991,4.1,2.699,9,1991,2.699,3500.769,,,,,,,
21/09/1991,1.5,1.669,9,1991,1.669,3500.6,,,,,,,
22/09/1991,5.8,2.655,9,1991,2.655,3503.745,,,,,,,
23/09/1991,8.2,3.149,9,1991,3.149,3508.796,,,,,,,
24/09/1991,6,1.936,9,1991,1.936,3512.86,,,,,,,
25/09/1991,0,2.452,9,1991,2.452,3510.408,,,,,,,
26/09/1991,2.9,2.408,9,1991,2.408,3510.9,,,,,,,
27/09/1991,0,2.85,9,1991,2.85,3508.05,,,,,,,
28/09/1991,0,1.301,9,1991,1.301,3506.749,,,,,,,
29/09/1991,9.9,2.152,9,1991,2.152,3514.497,,,,,,,
30/09/1991,2.3,3.081,9,1991,3.081,3513.716,,,,,,,
1/10/1991,6,1.239,10,1991,1.239,3518.477,,,,,,,
2/10/1991,2,2.628,10,1991,2.628,3517.849,,,,,,,
3/10/1991,0,2.906,10,1991,2.906,3514.943,,,,,,,
4/10/1991,1.9,1.608,10,1991,1.608,3515.235,,,,,,,
5/10/1991,1.5,2.986,10,1991,2.986,3513.749,,,,,,,
6/10/1991,0,2.535,10,1991,2.535,3511.214,,,,,,,
7/10/1991,1.3,2.995,10,1991,2.995,3509.519,,,,,,,
8/10/1991,8.3,2.2,10,1991,2.2,3515.619,,,,,,,
9/10/1991,9.4,1.336,10,1991,1.336,3523.683,,,,,,,
10/10/1991,1.9,2.234,10,1991,2.234,3523.349,,,,,,,
11/10/1991,0,2.976,10,1991,2.976,3520.373,,,,,,,
12/10/1991,0,2.025,10,1991,2.025,3518.348,,,,,,,
13/10/1991,5.1,1.968,10,1991,1.968,3521.48,,,,,,,
14/10/1991,0,3.114,10,1991,3.114,3518.366,,,,,,,
15/10/1991,0,2.487,10,1991,2.487,3515.879,,,,,,,
16/10/1991,0,3.021,10,1991,3.021,3512.858,,,,,,,
17/10/1991,4.1,2.374,10,1991,2.374,3514.584,,,,,,,
18/10/1991,1.6,2.335,10,1991,2.335,3513.849,,,,,,,
19/10/1991,0,3.776,10,1991,3.776,3510.073,,,,,,,
20/10/1991,0,3.656,10,1991,3.656,3506.417,,,,,,,
21/10/1991,0,2.601,10,1991,2.601,3503.816,,,,,,,
22/10/1991,0,2.838,10,1991,2.838,3500.978,,,,,,,
23/10/1991,2.7,2.664,10,1991,2.664,3501.014,,,,,,,
24/10/1991,0,1.081,10,1991,1.081,3499.933,,,,,,,
25/10/1991,0,4.327,10,1991,4.327,3495.606,,,,,,,
26/10/1991,0,3.554,10,1991,3.554,3492.052,,,,,,,
27/10/1991,2,3.887,10,1991,3.887,3490.165,,,,,,,
28/10/1991,20.1,0.566,10,1991,0.566,3509.699,,,,,,,
29/10/1991,18,0.464,10,1991,0.464,3527.235,,,,,,,
30/10/1991,0,4.157,10,1991,4.157,3523.078,,,,,,,
31/10/1991,0,4.687,10,1991,4.687,3518.391,,,,,,,
1/11/1991,2.8,3.307,11,1991,3.307,3517.884,,,,,,,
2/11/1991,10.8,3.426,11,1991,3.426,3525.258,,,,,,,
3/11/1991,2.6,1.359,11,1991,1.359,3526.499,,,,,,,
4/11/1991,0,1.664,11,1991,1.664,3524.835,,,,,,,
5/11/1991,1.4,1.559,11,1991,1.559,3524.676,,,,,,,
6/11/1991,0,3.285,11,1991,3.285,3521.391,,,,,,,
7/11/1991,0,2.77,11,1991,2.77,3518.621,,,,,,,
8/11/1991,0,3.708,11,1991,3.708,3514.913,,,,,,,
9/11/1991,3.4,2.471,11,1991,2.471,3515.842,,,,,,,
10/11/1991,11.4,3.356,11,1991,3.356,3523.886,,,,,,,
11/11/1991,5.7,3.378,11,1991,3.378,3526.208,,,,,,,
12/11/1991,1.5,3.682,11,1991,3.682,3524.026,,,,,,,
13/11/1991,19.2,2.724,11,1991,2.724,3540.502,,,,,,,
14/11/1991,0,4.194,11,1991,4.194,3536.308,,,,,,,
15/11/1991,0,4.553,11,1991,4.553,3531.755,,,,,,,
16/11/1991,0,4.583,11,1991,4.583,3527.172,,,,,,,
17/11/1991,0,4.311,11,1991,4.311,3522.861,,,,,,,
18/11/1991,0,3.906,11,1991,3.906,3518.955,,,,,,,
19/11/1991,0,3.492,11,1991,3.492,3515.463,,,,,,,
20/11/1991,8.7,4.955,11,1991,4.955,3519.208,,,,,,,
21/11/1991,1.1,3.135,11,1991,3.135,3517.173,,,,,,,
22/11/1991,0,3.662,11,1991,3.662,3513.511,,,,,,,
23/11/1991,0,3.358,11,1991,3.358,3510.153,,,,,,,
24/11/1991,0,4.752,11,1991,4.752,3505.401,,,,,,,
25/11/1991,0,3.804,11,1991,3.804,3501.597,,,,,,,
26/11/1991,0,2.876,11,1991,2.876,3498.721,,,,,,,
27/11/1991,0,4.076,11,1991,4.076,3494.645,,,,,,,
28/11/1991,8.8,1.597,11,1991,1.597,3501.848,,,,,,,
29/11/1991,3.3,1.993,11,1991,1.993,3503.155,,,,,,,
30/11/1991,0,4.554,11,1991,4.554,3498.601,,,,,,,
1/12/1991,16.8,2.308,12,1991,2.308,3513.093,,,,,,,
2/12/1991,4.6,3.979,12,1991,3.979,3513.714,,,,,,,
3/12/1991,1.1,3.66,12,1991,3.66,3511.154,,,,,,,
4/12/1991,0,4.157,12,1991,4.157,3506.997,,,,,,,
5/12/1991,0,2.292,12,1991,2.292,3504.705,,,,,,,
6/12/1991,5.9,2.095,12,1991,2.095,3508.51,,,,,,,
7/12/1991,1.6,2.708,12,1991,2.708,3507.402,,,,,,,
8/12/1991,1.4,3.707,12,1991,3.707,3505.095,,,,,,,
9/12/1991,0,4.623,12,1991,4.623,3500.472,,,,,,,
10/12/1991,0,5.23,12,1991,5.23,3495.242,,,,,,,
11/12/1991,0,5.471,12,1991,5.471,3489.771,,,,,,,
12/12/1991,1.2,3.691,12,1991,3.691,3487.28,,,,,,,
13/12/1991,0,5.241,12,1991,5.241,3482.039,,,,,,,
14/12/1991,0,4.105,12,1991,4.105,3477.934,,,,,,,
15/12/1991,0,3.425,12,1991,3.425,3474.509,,,,,,,
16/12/1991,0,4.863,12,1991,4.863,3469.646,,,,,,,
17/12/1991,0,5.59,12,1991,5.59,3464.056,,,,,,,
18/12/1991,0,5.873,12,1991,5.873,3458.183,,,,,,,
19/12/1991,0,5.796,12,1991,5.796,3452.387,,,,,,,
20/12/1991,0,5.055,12,1991,5.055,3447.332,,,,,,,
21/12/1991,3.2,0.505,12,1991,0.505,3450.027,,,,,,,
22/12/1991,0,1.35,12,1991,1.35,3448.677,,,,,,,
23/12/1991,0,2.891,12,1991,2.891,3445.786,,,,,,,
24/12/1991,5.5,1.767,12,1991,1.767,3449.519,,,,,,,
25/12/1991,0,2.717,12,1991,2.717,3446.802,,,,,,,
26/12/1991,0,4.856,12,1991,4.856,3441.946,,,,,,,
27/12/1991,1.1,1.956,12,1991,1.956,3441.09,,,,,,,
28/12/1991,0,3.861,12,1991,3.861,3437.229,,,,,,,
29/12/1991,4.3,2.048,12,1991,2.048,3439.481,,,,,,,
30/12/1991,4.8,1.463,12,1991,1.463,3442.818,,,,,,,
31/12/1991,17.1,2.597,12,1991,2.597,3457.321,,,,,,,
1/01/1992,0,2.507,1,1992,2.507,3454.814,,,,,,,
2/01/1992,0,4.461,1,1992,4.461,3450.353,,,,,,,
3/01/1992,0,5.467,1,1992,5.467,3444.886,,,,,,,
4/01/1992,0,5.506,1,1992,5.506,3439.38,,,,,,,
5/01/1992,0,3.422,1,1992,3.422,3435.958,,,,,,,
6/01/1992,1.7,5.549,1,1992,5.549,3432.109,,,,,,,
7/01/1992,7.2,2.267,1,1992,2.267,3437.042,,,,,,,
8/01/1992,2,4.527,1,1992,4.527,3434.515,,,,,,,
9/01/1992,0,4.766,1,1992,4.766,3429.749,,,,,,,
10/01/1992,0,3.995,1,1992,3.995,3425.754,,,,,,,
11/01/1992,0,4.491,1,1992,4.491,3421.263,,,,,,,
12/01/1992,5.3,2.614,1,1992,2.614,3423.949,,,,,,,
13/01/1992,13.3,1.436,1,1992,1.436,3435.813,,,,,,,
14/01/1992,0,3.52,1,1992,3.52,3432.293,,,,,,,
15/01/1992,0,5.175,1,1992,5.175,3427.118,,,,,,,
16/01/1992,0,3.726,1,1992,3.726,3423.392,,,,,,,
17/01/1992,28.1,0.706,1,1992,0.706,3450.786,,,,,,,
18/01/1992,0,4.787,1,1992,4.787,3445.999,,,,,,,
19/01/1992,0,4.535,1,1992,4.535,3441.464,,,,,,,
20/01/1992,0,5.645,1,1992,5.645,3435.819,,,,,,,
21/01/1992,0,5.691,1,1992,5.691,3430.128,,,,,,,
22/01/1992,0,3.864,1,1992,3.864,3426.264,,,,,,,
23/01/1992,0,5.404,1,1992,5.404,3420.86,,,,,,,
24/01/1992,2.8,2.595,1,1992,2.595,3421.065,,,,,,,
25/01/1992,1.2,1.8,1,1992,1.8,3420.465,,,,,,,
26/01/1992,0,2.717,1,1992,2.717,3417.748,,,,,,,
27/01/1992,0,3.549,1,1992,3.549,3414.199,,,,,,,
28/01/1992,9.8,3.123,1,1992,3.123,3420.876,,,,,,,
29/01/1992,2.2,3.668,1,1992,3.668,3419.408,,,,,,,
30/01/1992,0,3.995,1,1992,3.995,3415.413,,,,,,,
31/01/1992,0,5.625,1,1992,5.625,3409.788,,,,,,,
1/02/1992,0,5.226,2,1992,5.226,3404.562,,,,,,,
2/02/1992,0,4.421,2,1992,4.421,3400.141,,,,,,,
3/02/1992,0,5.082,2,1992,5.082,3395.059,,,,,,,
4/02/1992,0,4.421,2,1992,4.421,3390.638,,,,,,,
5/02/1992,29.2,1.702,2,1992,1.702,3418.136,,,,,,,
6/02/1992,8.7,1.927,2,1992,1.927,3424.909,,,,,,,
7/02/1992,0,3.214,2,1992,3.214,3421.695,,,,,,,
8/02/1992,0,5.533,2,1992,5.533,3416.162,,,,,,,
9/02/1992,0,5.015,2,1992,5.015,3411.147,,,,,,,
10/02/1992,0,3.705,2,1992,3.705,3407.442,,,,,,,
11/02/1992,0,5.145,2,1992,5.145,3402.297,,,,,,,
12/02/1992,0,5.271,2,1992,5.271,3397.026,,,,,,,
13/02/1992,0,3.661,2,1992,3.661,3393.365,,,,,,,
14/02/1992,4.3,2.872,2,1992,2.872,3394.793,,,,,,,
15/02/1992,32.1,0.34,2,1992,0.34,3426.553,,,,,,,
16/02/1992,0,4.757,2,1992,4.757,3421.796,,,,,,,
17/02/1992,0,3.715,2,1992,3.715,3418.081,,,,,,,
18/02/1992,0,3.533,2,1992,3.533,3414.548,,,,,,,
19/02/1992,0,3.554,2,1992,3.554,3410.994,,,,,,,
20/02/1992,12.4,4.625,2,1992,4.625,3418.769,,,,,,,
21/02/1992,33.4,1.037,2,1992,1.037,3451.132,,,,,,,
22/02/1992,0,5.234,2,1992,5.234,3445.898,,,,,,,
23/02/1992,0,4.752,2,1992,4.752,3441.146,,,,,,,
24/02/1992,2.9,3.023,2,1992,3.023,3441.023,,,,,,,
25/02/1992,1.3,1.507,2,1992,1.507,3440.816,,,,,,,
26/02/1992,0,5.416,2,1992,5.416,3435.4,,,,,,,
27/02/1992,5.2,3.638,2,1992,3.638,3436.962,,,,,,,
28/02/1992,3.3,2.676,2,1992,2.676,3437.586,,,,,,,
29/02/1992,0,3.266,2,1992,3.266,3434.32,,,,,,,
1/03/1992,0,4.104,3,1992,4.104,3430.216,,,,,,,
2/03/1992,0,2.844,3,1992,2.844,3427.372,,,,,,,
3/03/1992,0,3.199,3,1992,3.199,3424.173,,,,,,,
4/03/1992,0,4.253,3,1992,4.253,3419.92,,,,,,,
5/03/1992,0,3.548,3,1992,3.548,3416.372,,,,,,,
6/03/1992,0,2.21,3,1992,2.21,3414.162,,,,,,,
7/03/1992,4.1,1.341,3,1992,1.341,3416.921,,,,,,,
8/03/1992,23.4,1.963,3,1992,1.963,3438.358,,,,,,,
9/03/1992,0,2.921,3,1992,2.921,3435.437,,,,,,,
10/03/1992,0,2.686,3,1992,2.686,3432.751,,,,,,,
11/03/1992,0,2.992,3,1992,2.992,3429.759,,,,,,,
12/03/1992,0,1.14,3,1992,1.14,3428.619,,,,,,,
13/03/1992,0,3.682,3,1992,3.682,3424.937,,,,,,,
14/03/1992,0,2.339,3,1992,2.339,3422.598,,,,,,,
15/03/1992,1.3,2.362,3,1992,2.362,3421.536,,,,,,,
16/03/1992,6.6,1.18,3,1992,1.18,3426.956,,,,,,,
17/03/1992,3.7,3.148,3,1992,3.148,3427.508,,,,,,,
18/03/1992,3.4,2.513,3,1992,2.513,3428.395,,,,,,,
19/03/1992,6.2,1.886,3,1992,1.886,3432.709,,,,,,,
20/03/1992,0,2.765,3,1992,2.765,3429.944,,,,,,,
21/03/1992,7.2,2.647,3,1992,2.647,3434.497,,,,,,,
22/03/1992,3.6,2.511,3,1992,2.511,3435.586,,,,,,,
23/03/1992,0,3.192,3,1992,3.192,3432.394,,,,,,,
24/03/1992,0,0.987,3,1992,0.987,3431.407,,,,,,,
25/03/1992,0,2.945,3,1992,2.945,3428.462,,,,,,,
26/03/1992,0,3.08,3,1992,3.08,3425.382,,,,,,,
27/03/1992,0,2.913,3,1992,2.913,3422.469,,,,,,,
28/03/1992,0,2.059,3,1992,2.059,3420.41,,,,,,,
29/03/1992,2.7,2.298,3,1992,2.298,3420.812,,,,,,,
30/03/1992,0,2.583,3,1992,2.583,3418.229,,,,,,,
31/03/1992,0,3.013,3,1992,3.013,3415.216,,,,,,,
1/04/1992,2.5,1.782,4,1992,1.782,3415.934,,,,,,,
2/04/1992,11.2,2.449,4,1992,2.449,3424.685,,,,,,,
3/04/1992,1.2,1.654,4,1992,1.654,3424.231,,,,,,,
4/04/1992,2.8,0.843,4,1992,0.843,3426.188,,,,,,,
5/04/1992,0,0.645,4,1992,0.645,3425.543,,,,,,,
6/04/1992,0,2.339,4,1992,2.339,3423.204,,,,,,,
7/04/1992,0,2.089,4,1992,2.089,3421.115,,,,,,,
8/04/1992,0,0.917,4,1992,0.917,3420.198,,,,,,,
9/04/1992,0,0.884,4,1992,0.884,3419.314,,,,,,,
10/04/1992,8.4,0.707,4,1992,0.707,3427.007,,,,,,,
11/04/1992,1.2,0.098,4,1992,0.098,3428.109,,,,,,,
12/04/1992,0,2.122,4,1992,2.122,3425.987,,,,,,,
13/04/1992,0,2.342,4,1992,2.342,3423.645,,,,,,,
14/04/1992,0,2.305,4,1992,2.305,3421.34,,,,,,,
15/04/1992,0,1.929,4,1992,1.929,3419.411,,,,,,,
16/04/1992,0,1.246,4,1992,1.246,3418.165,,,,,,,
17/04/1992,0,1.43,4,1992,1.43,3416.735,,,,,,,
18/04/1992,0,2.134,4,1992,2.134,3414.601,,,,,,,
19/04/1992,0,1.359,4,1992,1.359,3413.242,,,,,,,
20/04/1992,0,2.204,4,1992,2.204,3411.038,,,,,,,
21/04/1992,0,2.193,4,1992,2.193,3408.845,,,,,,,
22/04/1992,0,2.146,4,1992,2.146,3406.699,,,,,,,
23/04/1992,0,0.905,4,1992,0.905,3405.794,,,,,,,
24/04/1992,0,0.747,4,1992,0.747,3405.047,,,,,,,
25/04/1992,0,0.621,4,1992,0.621,3404.426,,,,,,,
26/04/1992,2.7,1.077,4,1992,1.077,3406.049,,,,,,,
27/04/1992,0,1.292,4,1992,1.292,3404.757,,,,,,,
28/04/1992,0,0.656,4,1992,0.656,3404.101,,,,,,,
29/04/1992,0,1.498,4,1992,1.498,3402.603,,,,,,,
30/04/1992,0,0.31,4,1992,0.31,3402.293,,,,,,,
1/05/1992,0,0.476,5,1992,0.476,3401.817,,,,,,,
2/05/1992,38.3,0,5,1992,0,3440.117,,,,,,,
3/05/1992,0,1.739,5,1992,1.739,3438.378,,,,,,,
4/05/1992,0,0.418,5,1992,0.418,3437.96,,,,,,,
5/05/1992,0,0.135,5,1992,0.135,3437.825,,,,,,,
6/05/1992,0,1.226,5,1992,1.226,3436.599,,,,,,,
7/05/1992,3.8,0.169,5,1992,0.169,3440.23,,,,,,,
8/05/1992,12.2,0,5,1992,0,3452.43,,,,,,,
9/05/1992,0,0.572,5,1992,0.572,3451.858,,,,,,,
10/05/1992,2.2,1.449,5,1992,1.449,3452.609,,,,,,,
11/05/1992,14.6,0.926,5,1992,0.926,3466.283,,,,,,,
12/05/1992,0,0.292,5,1992,0.292,3465.991,,,,,,,
13/05/1992,0,1.251,5,1992,1.251,3464.74,,,,,,,
14/05/1992,1.2,0.761,5,1992,0.761,3465.179,,,,,,,
15/05/1992,1.6,0.149,5,1992,0.149,3466.63,,,,,,,
16/05/1992,0,1.038,5,1992,1.038,3465.592,,,,,,,
17/05/1992,0,1.317,5,1992,1.317,3464.275,,,,,,,
18/05/1992,0,1.065,5,1992,1.065,3463.21,,,,,,,
19/05/1992,1.5,0.24,5,1992,0.24,3464.47,,,,,,,
20/05/1992,3,0.636,5,1992,0.636,3466.834,,,,,,,
21/05/1992,0,0.978,5,1992,0.978,3465.856,,,,,,,
22/05/1992,0,0.63,5,1992,0.63,3465.226,,,,,,,
23/05/1992,0,0.612,5,1992,0.612,3464.614,,,,,,,
24/05/1992,0,0.593,5,1992,0.593,3464.021,,,,,,,
25/05/1992,0,0.684,5,1992,0.684,3463.337,,,,,,,
26/05/1992,0,0.509,5,1992,0.509,3462.828,,,,,,,
27/05/1992,2.3,0.786,5,1992,0.786,3464.342,,,,,,,
28/05/1992,3.4,0.248,5,1992,0.248,3467.494,,,,,,,
29/05/1992,1.1,1.141,5,1992,1.141,3467.453,,,,,,,
30/05/1992,0,0.907,5,1992,0.907,3466.546,,,,,,,
31/05/1992,0,1.086,5,1992,1.086,3465.46,,,,,,,
1/06/1992,0,1.009,6,1992,1.009,3464.451,,,,,,,
2/06/1992,0,0.237,6,1992,0.237,3464.214,,,,,,,
3/06/1992,0,0.103,6,1992,0.103,3464.111,,,,,,,
4/06/1992,0,0.109,6,1992,0.109,3464.002,,,,,,,
5/06/1992,1.1,0.886,6,1992,0.886,3464.216,,,,,,,
6/06/1992,11.8,0.13,6,1992,0.13,3475.886,,,,,,,
7/06/1992,3.1,0.627,6,1992,0.627,3478.359,,,,,,,
8/06/1992,1.3,0.233,6,1992,0.233,3479.426,,,,,,,
9/06/1992,0,0.663,6,1992,0.663,3478.763,,,,,,,
10/06/1992,0,0.766,6,1992,0.766,3477.997,,,,,,,
11/06/1992,7.9,0.899,6,1992,0.899,3484.998,,,,,,,
12/06/1992,13.9,0.412,6,1992,0.412,3498.486,,,,,,,
13/06/1992,15.4,0.405,6,1992,0.405,3513.481,,,,,,,
14/06/1992,3.4,0.395,6,1992,0.395,3516.486,,,,,,,
15/06/1992,11.4,0.885,6,1992,0.885,3527.001,,,,,,,
16/06/1992,10.7,0.701,6,1992,0.701,3537,,,,,,,
17/06/1992,6.1,1.027,6,1992,1.027,3542.073,,,,,,,
18/06/1992,7.8,0.186,6,1992,0.186,3549.687,,,,,,,
19/06/1992,1.4,0.63,6,1992,0.63,3550.457,,,,,,,
20/06/1992,0,0.842,6,1992,0.842,3549.615,,,,,,,
21/06/1992,0,0.661,6,1992,0.661,3548.954,,,,,,,
22/06/1992,0,0.918,6,1992,0.918,3548.036,,,,,,,
23/06/1992,0,0.855,6,1992,0.855,3547.181,,,,,,,
24/06/1992,0,0.869,6,1992,0.869,3546.312,,,,,,,
25/06/1992,0,0.427,6,1992,0.427,3545.885,,,,,,,
26/06/1992,0,0.651,6,1992,0.651,3545.234,,,,,,,
27/06/1992,0,0.225,6,1992,0.225,3545.009,,,,,,,
28/06/1992,0,0.728,6,1992,0.728,3544.281,,,,,,,
29/06/1992,0,0.794,6,1992,0.794,3543.487,,,,,,,
30/06/1992,0,1.004,6,1992,1.004,3542.483,,,,,,,
1/07/1992,0,0.557,7,1992,0.557,3541.926,,,,,,,
2/07/1992,2.7,0.609,7,1992,0.609,3544.017,,,,,,,
3/07/1992,2.2,0.656,7,1992,0.656,3545.561,,,,,,,
4/07/1992,2.8,1.136,7,1992,1.136,3547.225,,,,,,,
5/07/1992,17.9,0,7,1992,0,3565.125,,,,,,,
6/07/1992,2.4,0.858,7,1992,0.858,3566.667,,,,,,,
7/07/1992,10.1,0.73,7,1992,0.73,3576.037,,,,,,,
8/07/1992,12.3,0.362,7,1992,0.362,3587.975,,,,,,,
9/07/1992,0,0.19,7,1992,0.19,3587.785,,,,,,,
10/07/1992,0,0.626,7,1992,0.626,3587.159,,,,,,,
11/07/1992,0,0.855,7,1992,0.855,3586.304,,,,,,,
12/07/1992,0,0.588,7,1992,0.588,3585.716,,,,,,,
13/07/1992,13.6,0.698,7,1992,0.698,3598.618,,,,,,,
14/07/1992,2.7,0.645,7,1992,0.645,3600.673,,,,,,,
15/07/1992,1.7,0.155,7,1992,0.155,3602.218,,,,,,,
16/07/1992,0,0.663,7,1992,0.663,3601.555,,,,,,,
17/07/1992,0,0.975,7,1992,0.975,3600.58,,,,,,,
18/07/1992,0,1.218,7,1992,1.218,3599.362,,,,,,,
19/07/1992,0,1.065,7,1992,1.065,3598.297,,,,,,,
20/07/1992,5.9,0,7,1992,0,3604.197,,,,,,,
21/07/1992,26.2,0.225,7,1992,0.225,3630.172,,,,,,,
22/07/1992,34.9,0,7,1992,0,3665.072,,,,,,,
23/07/1992,2.2,0.525,7,1992,0.525,3666.747,,,,,,,
24/07/1992,4.5,0.585,7,1992,0.585,3670.662,,,,,,,
25/07/1992,1.5,0.929,7,1992,0.929,3671.233,,,,,,,
26/07/1992,12.1,0.358,7,1992,0.358,3682.975,,,,,,,
27/07/1992,0,1.233,7,1992,1.233,3681.742,,,,,,,
